anzsco_code,anzsco_title,aioe_mean,aioe_sum,n_paths
611314,Sales Representative (Personal and Household Goods),0.13691692555555557,0.5476677022222223,4
611399,Sales Representatives nec,0.13691692555555557,0.5476677022222223,4
272115,Student Counsellor,0.2733929583333333,0.5467859166666666,2
511111,Contract Administrator,0.0778959062049062,0.5452713434343435,7
511112,Program or Project Administrator,0.0778959062049062,0.5452713434343435,7
611112,Stock and Station Agent,0.0778959062049062,0.5452713434343435,7
442216,Security Consultant,0.0778959062049062,0.5452713434343435,7
599916,Facilities Administrator,0.0778959062049062,0.5452713434343435,7
611111,Auctioneer,0.0778959062049062,0.5452713434343435,7
224712,Organisation and Methods Analyst,0.262891,0.525782,2
224713,Management Consultant,0.262891,0.525782,2
224714,Supply Chain Analyst,0.262891,0.525782,2
149311,Conference and Event Organiser,0.26244276168831165,0.5248855233766233,2
551111,Accounts Clerk,0.257460175,0.51492035,2
551112,Cost Clerk,0.257460175,0.51492035,2
261316,Devops Engineer,0.255921575,0.51184315,2
261313,Software Engineer,0.255921575,0.51184315,2
261311,Analyst Programmer,0.255921575,0.51184315,2
261315,Cyber Security Engineer,0.255921575,0.51184315,2
599513,Motor Vehicle Licence Examiner,0.2544678166666667,0.5089356333333334,2
422113,Kaiāwhina Kohanga Reo (Māori Language Nest Assistant),0.16936240555555557,0.5080872166666667,3
422114,Kaiāwhina Kura Kaupapa Māori (Māori-medium School Assistant),0.16936240555555557,0.5080872166666667,3
532113,Word Processing Operator,0.5072381,0.5072381,1
225311,Public Relations Professional,0.505879,0.505879,1
225211,ICT Account Manager,0.16482694567901235,0.49448083703703705,3
225212,ICT Business Development Manager,0.16482694567901235,0.49448083703703705,3
225213,ICT Sales Representative,0.16482694567901235,0.49448083703703705,3
241112,Kaiako Kohanga Reo (Māori Language Nest Teacher),0.243839325,0.48767865,2
241111,Early Childhood (Pre-primary School) Teacher,0.243839325,0.48767865,2
271111,Barrister,0.4846813333333333,0.4846813333333333,1
271214,Intellectual Property Lawyer,0.4846813333333333,0.4846813333333333,1
271311,Solicitor,0.4846813333333333,0.4846813333333333,1
149999,"Hospitality, Retail and Service Managers nec",0.11937670399230399,0.47750681596921596,4
222212,Futures Trader,0.1552296975308642,0.4656890925925926,3
222111,Commodities Trader,0.1552296975308642,0.4656890925925926,3
561999,Clerical and Office Support Workers nec,0.22553374999999998,0.45106749999999995,2
561911,Classified Advertising Clerk,0.22553374999999998,0.45106749999999995,2
233311,Electrical Engineer,0.450562,0.450562,1
233999,Engineering Professionals nec,0.08855831125,0.44279155625,5
233913,Biomedical Engineer,0.08855831125,0.44279155625,5
233112,Materials Engineer,0.08855831125,0.44279155625,5
233213,Quantity Surveyor,0.08855831125,0.44279155625,5
312611,Safety Inspector,0.03939493483734403,0.43334428321078433,11
224611,Librarian,0.14369223915343912,0.4310767174603174,3
212413,Print Journalist,0.20660554999999997,0.41321109999999994,2
212412,Newspaper or Periodical Editor,0.20660554999999997,0.41321109999999994,2
212416,Television Journalist,0.20660554999999997,0.41321109999999994,2
212414,Radio Journalist,0.20660554999999997,0.41321109999999994,2
234611,Medical Laboratory Scientist,0.036566844318181815,0.4022352875,11
451612,Travel Consultant,0.13354231975308642,0.4006269592592593,3
451611,Tourist Information Officer,0.13354231975308642,0.4006269592592593,3
241211,Kaiako Kura Kaupapa Māori (Māori-medium Primary School Teacher),0.19174608333333332,0.38349216666666663,2
241213,Primary School Teacher,0.19174608333333332,0.38349216666666663,2
241212,Pouako Kura Kaupapa Māori (Māori-medium Primary School Senior Teacher),0.19174608333333332,0.38349216666666663,2
541111,Call or Contact Centre Team Leader,0.378094,0.378094,1
512111,Office Manager,0.378094,0.378094,1
621712,Door-to-door Salesperson,0.3778645,0.3778645,1
141912,Retirement Village Manager,0.188574525,0.37714905,2
599518,Transport Operations Inspector,0.376015,0.376015,1
234411,Geologist,0.1870282,0.3740564,2
234412,Geophysicist,0.1870282,0.3740564,2
234413,Hydrogeologist,0.1870282,0.3740564,2
599711,Library Assistant,0.1829937,0.3659874,2
232312,Industrial Designer,0.17793668333333335,0.3558733666666667,2
232311,Fashion Designer,0.17793668333333335,0.3558733666666667,2
232313,Jewellery Designer,0.17793668333333335,0.3558733666666667,2
542112,Admissions Clerk,0.35416325,0.35416325,1
599914,Radio Despatcher,0.35416325,0.35416325,1
234399,Environmental Scientists nec,0.067533789,0.337668945,5
224212,Gallery or Museum Curator,0.168594175,0.33718835,2
224211,Archivist,0.168594175,0.33718835,2
234911,Conservator,0.168594175,0.33718835,2
639112,Sales Demonstrator,0.334189,0.334189,1
312911,Maintenance Planner,0.33071105,0.33071105,1
591112,Production Clerk,0.33071105,0.33071105,1
234612,Respiratory Scientist,0.055109331481481484,0.3306559888888889,6
252112,Osteopath,0.055109331481481484,0.3306559888888889,6
252611,Podiatrist,0.055109331481481484,0.3306559888888889,6
252411,Occupational Therapist,0.055109331481481484,0.3306559888888889,6
252111,Chiropractor,0.055109331481481484,0.3306559888888889,6
251999,Health Diagnostic and Promotion Professionals nec,0.055109331481481484,0.3306559888888889,6
234915,Exercise Physiologist,0.055109331481481484,0.3306559888888889,6
639411,Ticket Seller,0.06603654518518519,0.33018272592592596,5
225114,Content Creator (Marketing),0.16177704166666668,0.32355408333333335,2
225115,Digital Marketing Analyst,0.16177704166666668,0.32355408333333335,2
225112,Market Research Analyst,0.16177704166666668,0.32355408333333335,2
225113,Marketing Specialist,0.16177704166666668,0.32355408333333335,2
225111,Advertising Specialist,0.16177704166666668,0.32355408333333335,2
561199,Betting Clerks nec,0.06445121666666667,0.32225608333333333,5
561113,Telephone Betting Clerk,0.06445121666666667,0.32225608333333333,5
561112,Bookmaker's Clerk,0.06445121666666667,0.32225608333333333,5
561111,Betting Agency Counter Clerk,0.06445121666666667,0.32225608333333333,5
552311,Bookmaker,0.06445121666666667,0.32225608333333333,5
431311,Gaming Worker,0.06445121666666667,0.32225608333333333,5
135111,Chief Information Officer,0.3150233,0.3150233,1
135199,ICT Managers nec,0.3150233,0.3150233,1
135112,ICT Project Manager,0.3150233,0.3150233,1
262114,Cyber Governance Risk and Compliance Specialist,0.15665020000000002,0.31330040000000003,2
262115,Cyber Security Advice and Assessment Specialist,0.15665020000000002,0.31330040000000003,2
262116,Cyber Security Analyst,0.15665020000000002,0.31330040000000003,2
262117,Cyber Security Architect,0.15665020000000002,0.31330040000000003,2
262118,Cyber Security Operations Coordinator,0.15665020000000002,0.31330040000000003,2
254111,Midwife,0.3052241,0.3052241,1
232111,Architect,0.30517945,0.30517945,1
233513,Production or Plant Engineer,0.3016858666666667,0.3016858666666667,1
599599,Inspectors and Regulatory Officers nec,0.021349618384576052,0.29889465738406473,14
211111,Actor,0.2892009,0.2892009,1
232511,Interior Designer,0.07019677916666668,0.2807871166666667,4
133112,Project Builder,0.13254064583333333,0.26508129166666666,2
591212,Import-Export Clerk,0.1292554,0.2585108,2
252511,Physiotherapist,0.1239025,0.247805,2
263111,Computer Network and Systems Engineer,0.24770925,0.24770925,1
263113,Network Analyst,0.24770925,0.24770925,1
141999,Accommodation and Hospitality Managers nec,0.12190513668831168,0.24381027337662337,2
211199,"Actors, Dancers and Other Entertainers nec",0.11994504166666665,0.2398900833333333,2
232411,Graphic Designer,0.11989663749999999,0.23979327499999997,2
232414,Web Designer,0.11989663749999999,0.23979327499999997,2
232413,Multimedia Designer,0.11989663749999999,0.23979327499999997,2
591211,Despatching and Receiving Clerk,0.05888728392857143,0.2355491357142857,4
141311,Hotel or Motel Manager,0.23199255,0.23199255,1
233111,Chemical Engineer,0.226504825,0.226504825,1
234212,Food Technologist,0.226504825,0.226504825,1
234213,Wine Maker,0.226504825,0.226504825,1
621711,Cash Van Salesperson,0.11230486249999999,0.22460972499999998,2
212111,Artistic Director,0.07479188666666665,0.22437565999999998,3
212311,"Art Director (Film, Television or Stage)",0.07479188666666665,0.22437565999999998,3
212312,"Director (Film, Television, Radio or Stage)",0.07479188666666665,0.22437565999999998,3
212313,Director of Photography,0.07479188666666665,0.22437565999999998,3
212399,"Film, Television, Radio and Stage Directors nec",0.07479188666666665,0.22437565999999998,3
212314,Film and Video Editor,0.07479188666666665,0.22437565999999998,3
212315,Program Director (Television or Radio),0.07479188666666665,0.22437565999999998,3
212317,Technical Director,0.07479188666666665,0.22437565999999998,3
212112,Media Producer (excluding Video),0.07479188666666665,0.22437565999999998,3
212318,Video Producer,0.07479188666666665,0.22437565999999998,3
211299,Music Professionals nec,0.11018160833333333,0.22036321666666667,2
211213,Musician (Instrumental),0.11018160833333333,0.22036321666666667,2
211212,Music Director,0.11018160833333333,0.22036321666666667,2
211113,Entertainer or Variety Artist,0.11018160833333333,0.22036321666666667,2
211211,Composer,0.11018160833333333,0.22036321666666667,2
211214,Singer,0.11018160833333333,0.22036321666666667,2
149112,Fitness Centre Manager,0.10615676964285714,0.21231353928571428,2
149912,Cinema or Theatre Manager,0.10615676964285714,0.21231353928571428,2
149111,Amusement Centre Manager,0.10615676964285714,0.21231353928571428,2
149113,Sports Centre Manager,0.10615676964285714,0.21231353928571428,2
249211,Art Teacher (Private Tuition),0.10547386111111111,0.21094772222222222,2
249212,Dance Teacher (Private Tuition),0.10547386111111111,0.21094772222222222,2
249213,Drama Teacher (Private Tuition),0.10547386111111111,0.21094772222222222,2
451815,First Aid Trainer,0.052627414,0.210509656,4
451813,Sex Worker or Escort,0.052627414,0.210509656,4
451811,Civil Celebrant,0.052627414,0.210509656,4
621511,Retail Supervisor,0.2011382,0.2011382,1
261211,Multimedia Specialist,0.1971968,0.1971968,1
261212,Web Developer,0.1971968,0.1971968,1
252299,Complementary Health Therapists nec,0.011368134640522876,0.1932582888888889,17
251511,Hospital Pharmacist,0.19019863333333334,0.19019863333333334,1
251512,Industrial Pharmacist,0.19019863333333334,0.19019863333333334,1
251513,Retail Pharmacist,0.19019863333333334,0.19019863333333334,1
234313,Environmental Research Scientist,0.09447135999999999,0.18894271999999998,2
234312,Environmental Consultant,0.09447135999999999,0.18894271999999998,2
234311,Conservation Officer,0.09447135999999999,0.18894271999999998,2
312116,Surveying or Spatial Science Technician,0.02097984904761905,0.18881864142857144,9
233215,Transport Engineer,0.18535946,0.18535946,1
233212,Geotechnical Engineer,0.18535946,0.18535946,1
233214,Structural Engineer,0.18535946,0.18535946,1
233211,Civil Engineer,0.18535946,0.18535946,1
224213,Health Information Manager,0.1841363,0.1841363,1
599915,Clinical Coder,0.1841363,0.1841363,1
312211,Civil Engineering Draftsperson,0.04507170535714286,0.18028682142857144,4
312111,Architectural Draftsperson,0.04507170535714286,0.18028682142857144,4
